unit_number,cycle,mission_altitude_m,mission_airspeed_kmh,throttle_pct,rpm,rpm_twin,oil_pressure_kpa,oil_pressure_twin,oil_temp_c,oil_temp_twin,fuel_flow_lph,fuel_flow_twin,vibration_rms_g,cht_1_c,cht_2_c,cht_3_c,cht_4_c,cht_1_twin,cht_2_twin,cht_3_twin,cht_4_twin,egt_1_c,egt_2_c,egt_3_c,egt_4_c,egt_1_twin,egt_2_twin,egt_3_twin,egt_4_twin,fault_class,fault_name,fault_severity,RUL,failed_at_end
84,131,4631.2,132.7,63.5,4387.4,4413.8,140.4,137.5,83.3,83.5,11.69,11.49,0.212,59.9,60.9,59.9,63.4,60.3,60.3,60.3,60.3,547.1,540.2,544.4,577.0,546.4,546.4,546.4,546.4,1,spark_plug_fouling,0.357,27,0
84,132,4633.4,132.7,62.5,4360.4,4375.4,138.9,137.4,83.7,83.4,11.31,11.42,0.25,58.1,58.7,60.4,65.1,59.7,59.7,59.7,59.7,538.4,542.0,561.8,574.6,544.5,544.5,544.5,544.5,1,spark_plug_fouling,0.381,26,0
84,133,4635.6,132.8,62.0,4340.4,4357.9,139.0,137.3,82.9,83.4,11.42,11.39,0.229,58.3,58.8,59.0,61.6,59.5,59.5,59.5,59.5,546.8,548.0,545.6,582.1,543.7,543.7,543.7,543.7,1,spark_plug_fouling,0.405,25,0
84,134,4637.8,132.8,62.8,4359.9,4385.6,138.9,137.4,83.8,83.5,11.35,11.44,0.279,58.4,59.8,59.3,65.2,59.9,59.9,59.9,59.9,545.3,533.2,534.7,583.5,545.0,545.0,545.0,545.0,1,spark_plug_fouling,0.429,24,0
84,135,4640.0,132.9,64.0,4409.4,4432.2,135.5,137.6,85.2,83.6,11.72,11.52,0.26,58.9,59.8,61.2,62.2,60.5,60.5,60.5,60.5,537.7,550.4,544.6,586.1,547.1,547.1,547.1,547.1,1,spark_plug_fouling,0.452,23,0
84,136,4642.2,132.9,65.0,4432.8,4470.4,136.3,137.8,83.6,83.7,11.28,11.58,0.263,59.0,63.1,61.4,64.6,61.1,61.1,61.1,61.1,547.6,546.4,552.7,600.4,548.9,548.9,548.9,548.9,1,spark_plug_fouling,0.476,22,0
84,137,4644.4,132.9,63.0,4355.4,4395.5,139.0,137.5,83.6,83.5,11.15,11.45,0.269,60.0,57.9,59.8,64.3,60.0,60.0,60.0,60.0,549.2,541.3,539.6,597.7,545.4,545.4,545.4,545.4,1,spark_plug_fouling,0.5,21,0
84,138,4646.5,133.0,63.1,4369.4,4399.3,132.9,137.5,85.2,83.5,11.87,11.46,0.296,59.9,59.4,61.4,66.9,60.0,60.0,60.0,60.0,537.2,539.2,546.4,580.3,545.5,545.5,545.5,545.5,1,spark_plug_fouling,0.524,20,0
84,139,4648.7,133.0,65.2,4432.5,4478.2,135.4,137.8,85.0,83.7,11.56,11.6,0.284,59.4,62.4,59.7,65.7,61.1,61.1,61.1,61.1,553.5,550.1,549.7,606.3,549.2,549.2,549.2,549.2,1,spark_plug_fouling,0.548,19,0
84,140,4650.8,133.1,63.3,4359.0,4404.7,133.2,137.5,82.1,83.5,11.91,11.46,0.307,60.9,58.8,57.7,65.1,60.0,60.0,60.0,60.0,542.1,544.2,540.9,589.6,545.7,545.7,545.7,545.7,1,spark_plug_fouling,0.571,18,0
84,141,4652.9,133.1,63.7,4374.0,4421.2,137.0,137.6,84.2,83.6,11.22,11.49,0.29,62.7,60.3,61.3,65.6,60.3,60.3,60.3,60.3,551.9,555.4,546.9,595.0,546.5,546.5,546.5,546.5,1,spark_plug_fouling,0.595,17,0
84,142,4655.1,133.1,65.1,4442.0,4473.8,143.2,137.8,83.8,83.7,12.1,11.58,0.338,62.1,62.1,61.3,65.0,61.0,61.0,61.0,61.0,550.3,551.2,544.3,607.7,548.9,548.9,548.9,548.9,1,spark_plug_fouling,0.619,16,0
84,143,4657.2,133.2,63.6,4367.5,4417.3,138.3,137.6,83.5,83.5,11.58,11.48,0.324,60.5,59.6,60.6,64.8,60.2,60.2,60.2,60.2,553.8,534.6,547.9,615.4,546.2,546.2,546.2,546.2,1,spark_plug_fouling,0.643,15,0
84,144,4659.3,133.2,62.8,4354.3,4387.0,137.9,137.4,85.1,83.4,11.63,11.43,0.321,59.2,58.9,61.0,66.1,59.7,59.7,59.7,59.7,544.0,543.1,548.8,594.4,544.8,544.8,544.8,544.8,1,spark_plug_fouling,0.667,14,0
84,145,4661.4,133.3,64.7,4414.2,4459.6,138.7,137.7,83.8,83.7,11.43,11.56,0.336,60.7,61.2,59.7,64.5,60.8,60.8,60.8,60.8,540.7,551.5,551.1,608.7,548.2,548.2,548.2,548.2,1,spark_plug_fouling,0.69,13,0
84,146,4663.4,133.3,63.2,4354.4,4399.8,139.4,137.5,84.9,83.5,12.2,11.45,0.359,59.3,59.8,60.8,65.6,59.9,59.9,59.9,59.9,546.1,541.2,548.0,611.7,545.3,545.3,545.3,545.3,1,spark_plug_fouling,0.714,12,0
84,147,4665.5,133.3,63.9,4383.7,4427.3,137.2,137.6,84.5,83.6,11.34,11.5,0.355,61.3,59.9,61.3,66.3,60.3,60.3,60.3,60.3,549.1,547.1,554.2,618.4,546.6,546.6,546.6,546.6,1,spark_plug_fouling,0.738,11,0
84,148,4667.6,133.4,63.4,4361.1,4411.1,138.0,137.5,84.5,83.5,11.79,11.47,0.369,60.9,60.3,60.0,65.2,60.0,60.0,60.0,60.0,551.2,528.8,543.6,612.0,545.8,545.8,545.8,545.8,1,spark_plug_fouling,0.762,10,0
84,149,4669.6,133.4,65.8,4453.0,4501.5,141.1,137.9,83.0,83.8,11.69,11.63,0.385,60.6,60.1,59.5,68.5,61.3,61.3,61.3,61.3,551.1,556.1,554.7,614.7,550.1,550.1,550.1,550.1,1,spark_plug_fouling,0.786,9,0
84,150,4671.6,133.4,64.3,4396.5,4442.6,140.8,137.7,82.8,83.6,11.79,11.52,0.397,59.9,59.5,60.5,68.1,60.5,60.5,60.5,60.5,541.0,548.6,546.3,623.7,547.2,547.2,547.2,547.2,1,spark_plug_fouling,0.81,8,0
84,151,4673.6,133.5,64.9,4415.8,4465.1,136.4,137.8,82.3,83.7,11.86,11.56,0.385,60.8,60.4,62.2,67.6,60.8,60.8,60.8,60.8,554.4,550.5,546.9,629.9,548.3,548.3,548.3,548.3,1,spark_plug_fouling,0.833,7,0
84,152,4675.7,133.5,65.3,4426.0,4480.9,139.3,137.8,84.7,83.7,11.6,11.59,0.386,61.5,60.8,62.7,68.5,61.0,61.0,61.0,61.0,559.8,545.2,551.4,623.6,549.0,549.0,549.0,549.0,1,spark_plug_fouling,0.857,6,0
84,153,4677.6,133.6,64.9,4405.3,4464.9,144.6,137.8,84.6,83.7,11.48,11.56,0.418,58.6,61.4,60.2,69.1,60.7,60.7,60.7,60.7,547.6,550.2,554.9,633.4,548.2,548.2,548.2,548.2,1,spark_plug_fouling,0.881,5,0
84,154,4679.6,133.6,63.2,4356.1,4402.9,133.7,137.5,84.0,83.5,11.75,11.45,0.407,59.3,60.8,60.0,66.6,59.8,59.8,59.8,59.8,539.7,546.3,544.4,625.4,545.3,545.3,545.3,545.3,1,spark_plug_fouling,0.905,4,0
84,155,4681.6,133.6,62.3,4303.1,4367.8,136.2,137.3,81.5,83.4,11.03,11.38,0.427,59.9,59.6,59.3,67.1,59.3,59.3,59.3,59.3,548.6,545.9,542.2,626.7,543.6,543.6,543.6,543.6,1,spark_plug_fouling,0.929,3,0
84,156,4683.6,133.7,64.2,4368.8,4439.9,138.3,137.6,83.5,83.6,11.76,11.51,0.425,59.4,60.9,59.4,67.8,60.3,60.3,60.3,60.3,549.3,559.6,541.6,625.6,547.0,547.0,547.0,547.0,1,spark_plug_fouling,0.952,2,0
84,157,4685.5,133.7,65.3,4423.7,4481.6,138.7,137.8,85.1,83.7,11.67,11.58,0.443,60.8,60.9,60.1,70.0,60.9,60.9,60.9,60.9,567.1,549.8,552.3,633.4,548.9,548.9,548.9,548.9,1,spark_plug_fouling,0.976,1,0
84,158,4687.4,133.7,64.6,4375.0,4455.6,137.8,137.7,82.6,83.6,10.94,11.54,0.451,59.3,60.3,58.6,69.3,60.5,60.5,60.5,60.5,552.4,545.1,544.0,642.9,547.7,547.7,547.7,547.7,1,spark_plug_fouling,1.0,0,1
85,1,0.0,90.0,86.6,5300.0,5291.1,138.9,141.2,94.7,92.5,16.84,16.55,0.093,118.9,120.1,121.2,121.8,120.6,120.6,120.6,120.6,685.8,678.7,677.2,678.8,681.4,681.4,681.4,681.4,0,healthy,0.0,125,0
85,2,54.9,90.5,85.7,5263.3,5258.0,141.3,141.1,92.6,92.2,16.05,16.41,0.084,119.2,119.8,120.5,119.3,118.9,118.9,118.9,118.9,673.2,676.7,681.6,673.5,677.6,677.6,677.6,677.6,0,healthy,0.0,125,0
85,3,109.8,91.0,86.1,5268.4,5272.9,143.5,141.1,91.7,92.2,16.37,16.4,0.105,121.6,120.6,118.7,118.8,118.6,118.6,118.6,118.6,682.2,681.5,681.4,673.4,677.5,677.5,677.5,677.5,0,healthy,0.0,125,0
85,4,164.6,91.5,85.1,5236.7,5234.8,145.4,141.0,94.3,91.9,16.82,16.25,0.127,116.3,115.2,118.1,115.1,116.7,116.7,116.7,116.7,677.8,660.3,679.2,672.2,673.3,673.3,673.3,673.3,0,healthy,0.0,125,0
85,5,219.5,92.0,85.3,5234.4,5242.4,140.5,141.0,92.0,91.9,16.15,16.22,0.097,114.9,115.0,115.8,114.1,116.2,116.2,116.2,116.2,664.3,675.4,660.6,668.3,672.6,672.6,672.6,672.6,0,healthy,0.0,125,0
85,6,274.4,92.4,84.9,5213.3,5224.4,139.8,140.9,91.9,91.7,16.04,16.13,0.115,115.2,116.0,117.4,117.0,115.0,115.0,115.0,115.0,684.0,664.3,671.1,681.2,670.0,670.0,670.0,670.0,0,healthy,0.0,125,0
85,7,329.3,92.9,86.3,5267.9,5279.1,138.5,141.2,92.7,91.9,16.23,16.23,0.109,114.9,117.4,115.6,115.3,115.8,115.8,115.8,115.8,674.0,671.4,675.5,668.5,672.8,672.8,672.8,672.8,0,healthy,0.0,125,0
85,8,384.1,93.4,83.7,5190.2,5181.9,142.9,140.8,91.7,91.3,15.75,15.91,0.088,113.3,111.8,111.8,111.0,112.4,112.4,112.4,112.4,662.5,667.1,663.9,671.1,664.4,664.4,664.4,664.4,0,healthy,0.0,125,0
85,9,439.0,93.9,85.5,5250.4,5248.9,142.9,141.0,92.1,91.6,16.15,16.05,0.092,114.4,113.2,116.9,112.8,113.5,113.5,113.5,113.5,665.1,657.5,655.0,676.3,668.0,668.0,668.0,668.0,0,healthy,0.0,125,0
85,10,493.9,94.4,85.2,5227.3,5236.9,143.3,141.0,92.2,91.4,16.06,15.97,0.096,112.2,112.5,109.8,112.7,112.5,112.5,112.5,112.5,671.3,662.2,665.9,664.5,665.9,665.9,665.9,665.9,0,healthy,0.0,125,0
85,11,548.8,94.9,85.3,5250.0,5239.7,139.1,141.0,93.1,91.4,15.36,15.93,0.081,114.2,112.3,111.4,112.2,111.8,111.8,111.8,111.8,655.6,654.3,668.0,662.5,664.9,664.9,664.9,664.9,0,healthy,0.0,125,0
85,12,603.7,95.4,84.5,5215.4,5210.9,142.1,140.9,90.4,91.1,15.32,15.81,0.088,108.7,110.3,108.5,111.3,110.4,110.4,110.4,110.4,656.1,665.5,672.8,650.7,661.6,661.6,661.6,661.6,0,healthy,0.0,125,0
85,13,658.5,95.9,87.3,5317.2,5315.6,142.5,141.3,92.4,91.6,15.79,16.04,0.114,112.0,111.3,113.5,111.5,112.5,112.5,112.5,112.5,667.2,674.0,669.6,670.5,667.8,667.8,667.8,667.8,0,healthy,0.0,125,0
85,14,713.4,96.3,86.7,5293.8,5293.4,143.7,141.2,90.9,91.4,16.16,15.94,0.085,109.3,110.6,110.6,111.1,111.2,111.2,111.2,111.2,663.4,671.1,676.5,664.7,664.9,664.9,664.9,664.9,0,healthy,0.0,125,0
85,15,768.3,96.8,86.5,5294.5,5288.0,139.4,141.2,90.5,91.3,15.86,15.87,0.092,110.3,110.2,107.6,111.4,110.4,110.4,110.4,110.4,664.3,661.9,673.7,658.3,663.3,663.3,663.3,663.3,0,healthy,0.0,125,0
85,16,823.2,97.3,86.3,5269.8,5281.1,139.3,141.2,91.9,91.1,16.18,15.81,0.109,110.6,109.2,106.7,110.7,109.5,109.5,109.5,109.5,658.3,658.5,646.5,675.4,661.6,661.6,661.6,661.6,0,healthy,0.0,125,0
85,17,878.0,97.8,84.6,5213.8,5215.5,139.0,140.9,89.9,90.8,15.67,15.59,0.117,108.1,108.2,106.9,106.4,107.1,107.1,107.1,107.1,671.1,665.7,657.6,650.3,655.8,655.8,655.8,655.8,0,healthy,0.0,125,0
85,18,932.9,98.3,85.3,5230.1,5239.6,138.0,141.0,92.1,90.8,15.28,15.61,0.09,107.4,107.0,107.4,107.3,107.1,107.1,107.1,107.1,649.2,648.5,651.6,664.4,656.3,656.3,656.3,656.3,0,healthy,0.0,125,0
85,19,987.8,98.8,84.3,5190.0,5203.6,140.6,140.9,92.1,90.6,15.62,15.47,0.137,104.9,106.1,105.2,103.9,105.5,105.5,105.5,105.5,658.3,655.2,656.0,648.4,652.6,652.6,652.6,652.6,0,healthy,0.0,125,0
85,20,1042.7,99.3,86.1,5263.7,5272.1,139.5,141.1,90.4,90.8,15.73,15.6,0.098,108.4,106.7,104.9,105.2,106.6,106.6,106.6,106.6,660.2,642.6,654.0,661.4,656.1,656.1,656.1,656.1,0,healthy,0.0,125,0
85,21,1097.6,99.8,86.3,5286.2,5279.7,141.6,141.2,90.8,90.7,15.5,15.58,0.104,104.6,107.1,104.4,105.6,106.1,106.1,106.1,106.1,658.4,661.4,654.8,661.7,655.4,655.4,655.4,655.4,0,healthy,0.0,125,0
85,22,1152.4,100.2,85.9,5248.8,5263.8,140.6,141.1,90.6,90.6,15.54,15.49,0.088,105.7,103.1,106.7,103.4,105.1,105.1,105.1,105.1,661.8,660.6,652.7,656.5,653.1,653.1,653.1,653.1,0,healthy,0.0,125,0
85,23,1207.3,100.7,87.6,5338.5,5328.2,135.3,141.4,90.0,90.8,16.14,15.61,0.082,106.0,107.2,108.2,104.5,106.0,106.0,106.0,106.0,649.2,651.4,650.0,644.6,656.3,656.3,656.3,656.3,0,healthy,0.0,125,0
85,24,1262.2,101.2,86.5,5310.1,5288.8,140.2,141.2,91.6,90.5,15.61,15.47,0.108,105.9,105.5,103.4,103.8,104.4,104.4,104.4,104.4,650.3,658.3,656.6,645.1,652.4,652.4,652.4,652.4,0,healthy,0.0,125,0
85,25,1317.1,101.7,86.6,5284.8,5290.9,142.0,141.2,89.6,90.5,15.61,15.43,0.097,103.8,103.3,103.0,103.9,103.8,103.8,103.8,103.8,661.8,652.7,656.5,657.8,651.4,651.4,651.4,651.4,0,healthy,0.0,125,0
85,26,1372.0,102.2,87.5,5323.9,5324.1,142.0,141.4,89.0,90.5,15.6,15.46,0.108,104.1,102.7,103.5,103.1,104.0,104.0,104.0,104.0,654.8,658.9,657.2,654.1,652.4,652.4,652.4,652.4,0,healthy,0.0,125,0
85,27,1426.8,102.7,88.7,5370.0,5370.3,142.5,141.6,91.4,90.7,16.06,15.53,0.111,102.0,105.3,102.8,104.2,104.5,104.5,104.5,104.5,658.4,650.8,663.5,645.2,654.2,654.2,654.2,654.2,0,healthy,0.0,125,0
85,28,1481.7,103.2,86.3,5279.1,5280.9,145.4,141.2,90.0,90.2,14.67,15.27,0.123,101.5,103.9,101.5,100.2,101.7,101.7,101.7,101.7,649.3,656.1,645.2,631.9,647.2,647.2,647.2,647.2,0,healthy,0.0,125,0
85,29,1536.6,103.7,86.1,5265.9,5272.3,142.5,141.1,89.6,90.1,14.89,15.2,0.114,101.4,101.0,100.8,101.2,100.9,100.9,100.9,100.9,654.4,644.1,636.4,646.2,645.4,645.4,645.4,645.4,0,healthy,0.0,125,0
85,30,1591.5,104.1,86.3,5274.5,5277.7,136.2,141.2,89.2,90.0,15.62,15.17,0.097,102.1,100.3,99.0,100.8,100.4,100.4,100.4,100.4,637.0,643.9,645.7,649.7,644.6,644.6,644.6,644.6,0,healthy,0.0,125,0
85,31,1646.3,104.6,86.7,5306.8,5295.3,138.4,141.2,89.8,90.0,14.71,15.17,0.08,100.4,98.1,101.4,101.9,100.2,100.2,100.2,100.2,638.3,653.1,637.0,643.2,644.6,644.6,644.6,644.6,0,healthy,0.0,125,0
85,32,1701.2,105.1,86.7,5294.2,5293.3,143.4,141.2,90.1,89.9,15.12,15.12,0.085,99.7,100.2,100.5,98.9,99.6,99.6,99.6,99.6,645.5,633.8,646.0,655.9,643.3,643.3,643.3,643.3,0,healthy,0.0,125,0
85,33,1756.1,105.6,87.8,5330.8,5337.8,141.4,141.4,91.1,90.1,15.05,15.19,0.095,101.5,100.2,102.2,101.2,100.0,100.0,100.0,100.0,653.1,637.9,645.2,641.5,645.0,645.0,645.0,645.0,0,healthy,0.0,125,0
85,34,1811.0,106.1,83.8,5190.8,5184.4,137.6,140.8,89.5,89.3,14.67,14.78,0.091,93.8,95.3,94.2,97.1,96.0,96.0,96.0,96.0,628.9,627.8,642.0,627.0,634.1,634.1,634.1,634.1,0,healthy,0.0,125,0
85,35,1865.9,106.6,86.6,5293.0,5292.2,140.9,141.2,88.2,89.7,15.21,14.99,0.083,100.8,98.8,97.4,99.6,97.8,97.8,97.8,97.8,637.6,648.6,655.2,635.9,639.8,639.8,639.8,639.8,0,healthy,0.0,125,0
85,36,1920.7,107.1,86.9,5304.7,5302.8,138.3,141.3,88.8,89.7,14.76,14.97,0.084,97.5,95.4,95.3,98.7,97.5,97.5,97.5,97.5,628.1,641.2,641.0,638.7,639.3,639.3,639.3,639.3,0,healthy,0.0,125,0
85,37,1975.6,107.6,88.2,5349.3,5351.5,141.9,141.5,90.1,89.8,15.08,15.05,0.089,96.8,99.0,96.6,97.4,97.9,97.9,97.9,97.9,643.2,638.1,642.5,635.6,641.2,641.2,641.2,641.2,0,healthy,0.0,125,0
85,38,2030.5,108.0,86.7,5307.2,5294.1,143.4,141.2,89.5,89.5,14.69,14.87,0.091,97.0,96.1,95.6,96.4,96.1,96.1,96.1,96.1,642.3,632.2,628.4,635.6,636.5,636.5,636.5,636.5,0,healthy,0.0,125,0
85,39,2085.4,108.5,86.1,5277.6,5271.3,140.3,141.1,87.7,89.3,15.35,14.77,0.095,96.0,94.7,93.1,94.7,95.1,95.1,95.1,95.1,629.0,633.6,634.1,637.3,634.0,634.0,634.0,634.0,0,healthy,0.0,125,0
85,40,2140.2,109.0,89.7,5409.6,5407.7,142.0,141.7,90.5,89.8,15.33,15.05,0.108,99.2,96.1,97.4,97.9,97.4,97.4,97.4,97.4,628.6,650.5,639.0,637.3,641.2,641.2,641.2,641.2,0,healthy,0.0,125,0
85,41,2195.1,109.5,86.6,5290.8,5291.2,139.7,141.2,88.2,89.3,14.28,14.74,0.081,95.3,94.5,95.8,93.8,94.4,94.4,94.4,94.4,649.2,636.1,626.8,642.1,633.0,633.0,633.0,633.0,0,healthy,0.0,125,0
85,42,2250.0,110.0,88.4,5353.6,5360.5,141.7,141.5,87.6,89.5,14.77,14.85,0.117,96.8,93.2,92.7,92.7,95.2,95.2,95.2,95.2,637.6,634.5,636.3,630.2,636.0,636.0,636.0,636.0,0,healthy,0.0,125,0
85,43,2304.9,110.5,86.1,5262.2,5271.7,141.3,141.1,90.0,89.0,14.27,14.61,0.123,92.2,92.5,92.2,91.1,92.8,92.8,92.8,92.8,628.5,634.0,631.8,627.2,629.6,629.6,629.6,629.6,0,healthy,0.0,125,0
85,44,2359.8,111.0,88.6,5374.5,5365.6,143.7,141.5,88.5,89.3,14.3,14.78,0.107,93.0,94.7,93.4,95.4,94.2,94.2,94.2,94.2,635.2,630.0,633.0,617.1,634.1,634.1,634.1,634.1,0,healthy,0.0,125,0
85,45,2414.6,111.5,88.7,5363.4,5371.3,146.7,141.6,89.7,89.3,14.62,14.75,0.099,95.8,94.4,93.1,94.9,93.8,93.8,93.8,93.8,633.9,643.3,639.1,632.4,633.3,633.3,633.3,633.3,0,healthy,0.0,125,0
85,46,2469.5,112.0,87.3,5326.5,5318.9,138.5,141.3,88.4,89.0,14.78,14.59,0.087,93.2,90.9,94.6,91.9,92.2,92.2,92.2,92.2,630.8,629.5,629.3,646.8,629.1,629.1,629.1,629.1,0,healthy,0.0,125,0
85,47,2524.4,112.4,88.6,5377.7,5367.7,135.8,141.5,88.0,89.1,14.98,14.66,0.093,93.7,93.2,92.0,92.5,92.6,92.6,92.6,92.6,636.3,636.5,627.2,624.8,630.9,630.9,630.9,630.9,0,healthy,0.0,125,0
85,48,2579.3,112.9,89.1,5391.9,5385.7,140.6,141.6,89.7,89.1,15.04,14.66,0.091,93.5,92.3,93.9,91.0,92.4,92.4,92.4,92.4,630.5,625.5,635.7,642.6,630.8,630.8,630.8,630.8,0,healthy,0.0,125,0
85,49,2634.1,113.4,88.8,5362.3,5375.7,137.9,141.6,88.0,89.0,14.87,14.59,0.091,92.8,91.4,94.0,92.8,91.7,91.7,91.7,91.7,636.0,631.9,638.3,613.3,629.1,629.1,629.1,629.1,0,healthy,0.0,125,0
85,50,2689.0,113.9,87.4,5323.1,5320.8,140.8,141.3,87.5,88.7,15.15,14.43,0.084,91.1,89.6,93.3,90.7,90.1,90.1,90.1,90.1,622.0,617.2,613.8,612.3,624.8,624.8,624.8,624.8,0,healthy,0.0,125,0
85,51,2743.9,114.4,88.9,5378.3,5378.8,144.1,141.6,87.2,88.9,14.94,14.52,0.106,90.0,90.5,92.4,91.1,90.7,90.7,90.7,90.7,608.7,623.0,622.2,628.9,627.1,627.1,627.1,627.1,0,healthy,0.0,125,0
85,52,2798.8,114.9,87.9,5330.3,5338.9,141.7,141.4,88.4,88.6,14.56,14.39,0.082,89.7,89.9,88.0,89.8,89.4,89.4,89.4,89.4,625.3,628.0,627.1,621.5,623.7,623.7,623.7,623.7,0,healthy,0.0,125,0
85,53,2853.7,115.4,88.5,5369.1,5364.5,146.7,141.5,89.4,88.7,14.82,14.4,0.085,88.4,91.2,88.4,89.1,89.4,89.4,89.4,89.4,627.8,613.3,620.9,622.6,624.1,624.1,624.1,624.1,0,healthy,0.0,125,0
85,54,2908.5,115.9,87.4,5321.6,5321.2,140.7,141.3,88.5,88.4,14.16,14.27,0.082,89.6,85.4,90.1,88.6,88.0,88.0,88.0,88.0,625.9,617.4,616.1,628.6,620.6,620.6,620.6,620.6,0,healthy,0.0,125,0
85,55,2963.4,116.3,89.3,5387.6,5392.6,144.7,141.6,90.8,88.6,13.86,14.38,0.091,87.3,88.9,87.9,90.8,88.9,88.9,88.9,88.9,632.6,628.0,631.9,625.5,623.5,623.5,623.5,623.5,0,healthy,0.0,125,0
85,56,3018.3,116.8,88.5,5363.4,5363.4,141.8,141.5,88.6,88.5,14.47,14.28,0.09,86.5,87.8,87.5,87.2,87.8,87.8,87.8,87.8,618.8,623.8,621.7,625.2,620.8,620.8,620.8,620.8,0,healthy,0.0,125,0
85,57,3073.2,117.3,87.6,5337.0,5327.8,139.7,141.4,85.9,88.3,14.41,14.17,0.081,85.5,85.0,86.0,86.4,86.7,86.7,86.7,86.7,613.3,617.4,617.1,607.3,617.8,617.8,617.8,617.8,0,healthy,0.0,125,0
85,58,3128.0,117.8,88.9,5376.9,5376.7,135.6,141.6,86.7,88.4,14.5,14.23,0.081,86.0,87.6,86.7,89.1,87.1,87.1,87.1,87.1,616.1,615.5,614.7,625.9,619.4,619.4,619.4,619.4,0,healthy,0.0,125,0
85,59,3182.9,118.3,89.9,5409.4,5415.4,139.2,141.7,87.7,88.4,13.63,14.27,0.1,88.0,87.1,87.2,85.8,87.3,87.3,87.3,87.3,616.7,611.5,629.4,615.5,620.5,620.5,620.5,620.5,0,healthy,0.0,125,0
85,60,3237.8,118.8,88.4,5358.8,5357.5,144.2,141.5,88.3,88.2,14.03,14.11,0.105,83.6,86.3,87.4,85.0,85.7,85.7,85.7,85.7,616.2,610.5,627.7,613.9,616.3,616.3,616.3,616.3,0,healthy,0.0,125,0
85,61,3292.7,119.3,89.2,5390.4,5390.6,138.5,141.6,88.4,88.2,13.76,14.14,0.137,85.1,86.0,85.4,86.6,85.8,85.8,85.8,85.8,622.4,604.3,622.5,617.0,617.0,617.0,617.0,617.0,0,healthy,0.0,125,0
85,62,3347.6,119.8,89.2,5391.7,5388.0,136.8,141.6,88.6,88.1,14.33,14.09,0.11,86.2,84.6,85.0,83.5,85.3,85.3,85.3,85.3,617.7,619.4,611.9,611.8,615.8,615.8,615.8,615.8,0,healthy,0.0,125,0
85,63,3402.4,120.2,89.3,5389.1,5393.0,141.9,141.7,87.8,88.1,13.95,14.06,0.082,84.8,84.1,84.5,85.1,84.9,84.9,84.9,84.9,613.5,606.6,617.7,623.6,615.1,615.1,615.1,615.1,0,healthy,0.0,125,0
85,64,3457.3,120.7,88.9,5369.0,5377.3,139.2,141.6,89.8,88.0,13.72,13.99,0.097,84.6,84.6,82.5,85.6,84.1,84.1,84.1,84.1,613.5,615.8,610.1,620.7,613.2,613.2,613.2,613.2,0,healthy,0.0,125,0
85,65,3512.2,121.2,87.8,5343.5,5337.8,141.4,141.4,88.7,87.7,13.74,13.88,0.089,83.1,84.0,83.3,82.0,83.0,83.0,83.0,83.0,603.7,610.0,608.9,603.6,610.0,610.0,610.0,610.0,0,healthy,0.0,125,0
85,66,3567.1,121.7,90.7,5437.7,5445.5,138.9,141.9,89.3,88.1,14.31,14.05,0.081,85.9,82.8,85.6,85.2,84.4,84.4,84.4,84.4,620.7,606.7,626.6,613.7,614.7,614.7,614.7,614.7,0,healthy,0.0,125,0
85,67,3622.0,122.2,89.9,5411.3,5414.8,140.5,141.7,86.3,87.9,14.62,13.95,0.096,83.4,83.5,82.3,83.1,83.4,83.4,83.4,83.4,621.1,606.6,610.6,611.2,612.1,612.1,612.1,612.1,0,healthy,0.0,125,0
85,68,3676.8,122.7,89.8,5409.3,5411.9,139.8,141.7,89.4,87.8,13.88,13.91,0.086,84.0,85.8,82.3,81.6,82.9,82.9,82.9,82.9,616.6,597.8,608.5,615.7,610.9,610.9,610.9,610.9,0,healthy,0.0,125,0
85,69,3731.7,123.2,90.7,5437.3,5445.2,147.8,141.9,88.2,87.8,13.64,13.93,0.09,82.7,85.1,82.7,82.2,82.9,82.9,82.9,82.9,610.8,613.1,619.5,615.3,611.6,611.6,611.6,611.6,0,healthy,0.0,125,0
85,70,3786.6,123.7,90.3,5427.1,5432.2,144.9,141.8,86.5,87.7,13.8,13.87,0.081,80.6,81.9,81.7,84.7,82.3,82.3,82.3,82.3,608.5,604.0,598.7,611.3,609.9,609.9,609.9,609.9,0,healthy,0.0,125,0
85,71,3841.5,124.1,90.2,5421.6,5427.9,134.4,141.8,87.5,87.7,13.33,13.82,0.093,80.6,82.4,82.6,82.4,81.7,81.7,81.7,81.7,623.1,607.2,611.6,613.2,608.6,608.6,608.6,608.6,0,healthy,0.0,125,0
85,72,3896.3,124.6,89.2,5383.9,5388.0,143.0,141.6,88.7,87.5,13.49,13.71,0.081,81.1,80.8,80.3,81.9,80.6,80.6,80.6,80.6,608.4,601.7,600.5,608.9,605.6,605.6,605.6,605.6,0,healthy,0.0,125,0
85,73,3951.2,125.1,89.1,5397.5,5385.6,142.2,141.6,87.9,87.4,13.55,13.67,0.103,80.3,79.8,79.0,78.4,80.1,80.1,80.1,80.1,603.7,607.3,608.2,605.1,604.5,604.5,604.5,604.5,0,healthy,0.0,125,0
85,74,4006.1,125.6,88.0,5336.7,5345.6,142.9,141.5,87.4,87.2,13.09,13.55,0.089,78.6,79.8,76.1,78.6,79.0,79.0,79.0,79.0,606.6,608.8,599.0,597.1,601.4,601.4,601.4,601.4,0,healthy,0.0,125,0
